Word_Idx,Antonym1,Antonym2,Antonym3,Antonym4
unfavorably_1,favorably
unfavourable_1,favorable
unfavourable_2,favorable
unfavourableness_1,favorableness
unfavourably_1,favorably
unfeasibility_1,feasibility
unfeathered_1,feathered
unfeelingly_2,feelingly
unfeignedly_1,insincerely
unfertile_1,fertile
unfilled_1,filled
unfinished_2,finished
unfinished_3,finished
unfit_1,fit
unfit_3,fit,
unfit_4,qualify,
unfitness_1,ability,
unfitness_2,fitness,
unfitness_3,fitness,
unfixed_1,fixed,
unflattering_1,flattering,
unfledged_3,fledged,
unfocused_1,focused,
unfocussed_1,focused,
unfold_2,fold,
unforceful_1,forceful,
unforgettable_1,forgettable,
unforgettably_1,unmemorably,
unforgivably_1,forgivably,pardonably,excusably
unforgiving_2,forgiving,
unforgivingly_1,forgivingly 
unformed_1,formed 
unfortunate_1,fortunate 
unfortunate_2,auspicious 
unfortunately_1,luckily,fortunately
unframed_1,framed 
unfree_1,free 
unfreeze_2,freeze,block
unfretted_1,fretted 
unfriendliness_1,friendliness 
unfriendliness_2,friendliness 
unfriendly_1,friendly 
unfriendly_2,friendly 
unfrozen_1,frozen 
unfruitful_1,fruitful 
unfueled_1,fueled 
unfunded_1,funded 
unfurl_1,roll up 
unfurnished_1,furnished 
unfurrowed_1,furrowed 
ungathered_1,gathered,collected
ungeared_1,geared 
ungenerous_1,generous 
ungenerous_2,generous 
unglazed_1,glazed 
unglazed_2,glazed 
ungodliness_1,godliness 
ungracefully_1,gracefully,graciously
ungracious_1,gracious 
ungraciously_1,gracefully,graciously
ungraciousness_1,graciousness 
ungrammatical_1,grammatical 
ungrammatically_1,grammatically 
ungrateful_1,grateful 
ungratefully_1,gratefully,appreciatively
ungratefulness_1,gratitude 
ungreased_1,lubricated 
ungregarious_1,gregarious 
ungregarious_2,gregarious 
ungroomed_1,groomed 
ungrudgingly_1,grudgingly 
unguiculate_1,ungulate 
unguiculated_1,ungulate 
unguided_1,guided 
ungulate_1,unguiculate 
ungulated_1,unguiculate 
ungusseted_1,gusseted 
unhallow_1,consecrate 
unhallowed_1,holy
unhappily_1,happily
unhappily_2,happily
unhappiness_1,happiness
unhappiness_2,happiness
unhappy_1,euphoric
unhappy_2,happy
unhardened_1,tempered
unharmonious_1,harmonious
unharness_1,harness
unheaded_1,headed
unhealthful_1,healthful
unhealthful_3,sanitary
unhealthfulness_1,healthfulness
unhealthiness_1,good health
unhealthy_1,healthy
unhearable_1,audible
unheeding_1,heedful
unhelpful_1,helpful
unhelpfully_1,helpfully
unhesitatingly_1,hesitantly
unhitch_1,hitch
unholiness_1,holiness
unholy_3,holy
unhook_1,hook
unhumorous_1,humorous
unhurried_1,hurried
unhurriedly_1,hurriedly
unhygienically_1,hygienically
unicameral_1,bicameral
unidentifiable_1,identifiable
unidimensional_1,multidimensional
unidirectional_1,bidirectional
unification_2,separation
unification_3,disunion
uniform_3,differentiated
uniform_4,multiform
uniformity_2,nonuniformity
uniformness_1,nonuniformity
unify_2,disunify
unify_4,divide
unilateral_1,multilateral
unilaterally_1,bilaterally
unilluminating_1,enlightening
unimaginatively_1,imaginatively
unimodal_1,bimodal
unimpaired_1,impaired
unimportance_2,importance
unimportant_1,important 
unimportant_2,significant 
unimpressionable_1,impressionable 
unimpressive_1,impressive 
unimpressively_1,impressively 
unimproved_1,improved 
uninflected_1,synthetic 
uninflected_2,inflected 
uninflected_3,inflected 
uninfluential_1,influential 
uninformative_1,informative 
uninformatively_1,instructively,informatively
uninformed_1,informed 
uninhabited_1,inhabited 
uninhibited_1,inhibited 
uninitiate_2,initiate 
uninjectable_1,injectable 
uninjured_1,injured 
uninquiring_1,inquiring 
uninquisitive_1,inquiring 
uninspiring_1,inspiring 
uninstructive_1,instructive 
uninstructively_1,instructively,informatively
uninsurability_1,insurability 
uninsured_1,insured 
unintegrated_1,integrated 
unintegrated_2,integrated 
unintelligent_1,intelligent 
unintelligently_1,intelligently 
unintelligibility_2,intelligibility 
unintelligible_2,intelligible 
unintelligibly_1,intelligibly 
unintended_1,intended 
unintentional_1,designed 
unintentionally_1,deliberately,intentionally
uninterested_1,interested 
uninteresting_1,interesting 
uninterestingly_1,interestingly 
uninterestingness_1,interestingness 
uninterrupted_1,discontinuous 
unintrusive_1,intrusive 
uninucleate_1,multinucleate 
uninviting_1,inviting 
uninvolved_2,involved 
union_1,nonunion 
union_11,separation 
union_12,disunion 
unionised_1,ionized 
unionized_1,ionized 
uniparous_1,multiparous 
unipolar_1,bipolar 
unironed_1,ironed 
unitary_1,federal 
unite_3,divide 
unite_4,disunify 
united_1,divided 
uniting_2,disunion 
univalent_1,bivalent,multivalent
univalent_2,polyvalent 
univalve_1,bivalve 
universal agent_1,special agent 
universal proposition_1,particular proposition,particular
universal_7,particular proposition,particular
univocal_1,equivocal 
unjust_1,just,
unjust_2,equitable,
unjust_3,fair,
unjustifiably_1,justifiably,
unjustly_1,justly,
unjustness_1,justice,
unkept_1,unbroken,
unkeyed_1,tonal,
unkind_1,kind,
unkindly_2,kindly,
unkindness_1,kindness,
unknot_1,knot,ravel 
unknowable_1,knowable,
unknowingly_1,advertently,wittingly,knowingly
unknown_1,known,
unlabeled_1,labeled,
unlabelled_1,labeled 
unlace_1,tie 
unlaced_2,laced 
unlamented_1,lamented 
unlash_1,lash 
unlaureled_1,laureled 
unlaurelled_1,laureled 
unlawful_4,lawful 
unlawfully_1,lawfully 
unlawfulness_1,lawfulness 
unlax_1,strain,tense
unleaded gasoline_1,leaded gasoline 
unleaded_1,leaded 
unlearned_2,conditioned 
unleavened_1,leavened 
unlighted_2,lighted 
unlikable_2,sympathetic 
unlike_1,like 
unlike_2,like 
unlikeable_2,sympathetic 
unlikelihood_1,likeliness,likelihood
unlikeliness_1,likeliness,likelihood
unlikely_1,likely 
unlikely_2,probable 
unlikeness_1,similitude,likeness
unlimited_2,limited 
unlined_1,lined 
unlipped_1,lipped 
unlisted security_1,listed security 
unlisted_1,listed 
unlit_2,lighted 
unlivable_1,livable 
unliveable_1,livable 
unliveried_1,liveried 
unloaded_1,loaded 
unloading_1,loading 
unlock_2,lock,lock
unlock_3,lock 
unlogical_1,logical 
unloose_1,confine 
unloosen_1,confine 
unloved_1,loved 
unloving_1,loving 
unlubricated_1,lubricated 
unluckily_1,luckily,fortunately
unlucky_2,lucky 
unmade_1,made 
unmake_1,make 
unmalicious_1,malicious
unmalleability_1,malleability
unmalted_1,malted
unmanageable_1,manageable
unmanageable_4,wieldy
unmanageably_1,manageably
unmanful_1,manly
unmanfully_1,manfully
unmanlike_1,manly
unmanly_2,manly
unmanly_3,manfully
unmanned_1,manned
unmarked_2,marked
unmarried_1,married
unmask_2,mask
unmated_1,mated
unmeasurable_1,measurable 
unmeasured_2,measured 
unmelodic_1,melodious 
unmelodious_1,tuneful 
unmelodious_2,melodious 
unmelodiously_1,melodiously 
unmelted_1,melted 
unmemorably_1,memorably 
unmentionable_2,overgarment 
unmerciful_1,merciful 
unmercifulness_1,mercifulness 
unmerited_1,merited 
unmilitary_1,military 
unmindful_1,mindful 
unmindfully_1,mindfully 
unmindfulness_1,heedfulness,mindfulness
unmined_1,mined 
unmitigated_1,mitigated 
unmixable_1,miscible 
unmodifiable_1,modifiable 
unmodified_1,modified 
unmodulated_1,modulated 
unmoral_1,moral,immoral
unmotivated_1,motivated 
unmotorised_1,motorized 
unmotorized_1,motorized 
unmourned_1,lamented 
unmoved_2,moved 
unmoving_1,moving 
unmoving_2,moving 
unmown_1,mown 
unmusical_1,musical 
unmusical_2,musical
unmusical_3,melodious
unmusically_1,musically
unmuzzle_1,muzzle
unmyelinated_1,myelinated
unnatural_1,unaffected
unnatural_3,natural
unnaturally_1,naturally
unnaturally_2,naturally
unnaturally_3,naturally
unnaturalness_1,naturalness
unnecessarily_1,necessarily
unnecessary_1,necessary
unneeded_1,necessary
unneighborliness_1,neighborliness
unneurotic_1,neurotic
unnoticeable_1,noticeable
unnoticeable_3,obtrusive
unnoticeably_1,perceptibly
unnoticed_1,noticed
unobjectionable_2,dirty
unobligated_1,obligated
unobliging_1,accommodating
unobstructed_1,obstructed
unobtrusive_1,obtrusive
unobtrusively_1,obtrusively
unobtrusiveness_1,obtrusiveness
unobvious_1,obvious
unoccupied_1,occupied
unoccupied_2,occupied
unoffending_1,offensive
unoffending_3,offending
unofficial_1,official
unofficially_1,officially
unoiled_1,oiled
unopen_1,open
unopposable_1,opposable
unopposed_1,opposed
unordered_1,ordered
unorganised_1,organized
unorganized_1,organized
unoriented_1,oriented
unoriginal_1,original
unoriginality_1,originality
unorthodox_1,orthodox
unorthodoxy_2,orthodoxy
unorthodoxy_3,orthodoxy
unostentatious_3,ostentatious
unowned_1,owned,
unpack_1,pack,
unpackaged_1,packaged,
unpaid_2,paid,
unpaintable_1,paintable,
unpainted_1,painted,
unpainted_2,painted,
unpalatability_1,palatability,
unpalatable_1,palatable,
unpalatableness_1,palatability,
unpalatably_1,palatably,
unpardonable_1,pardonable,
unpardonably_1,forgivably,pardonably,excusably
unparented_1,parented,
unpassable_1,passable,
unpatriotic_1,patriotic,
unpatriotically_1,patriotically 
unpatronised_1,patronized 
unpatronized_1,patronized 
unpatterned_1,patterned 
unpaved_1,paved 
unpeaceful_1,peaceful 
unpeasant-smelling_1,fragrant 
unperceivable_1,perceptible 
unperceiving_1,perceptive 
unperceptive_2,perceptive 
unperceptiveness_1,perceptiveness 
unpermissive_1,permissive 
unpermissiveness_1,permissiveness 
unperplexed_1,perplexed 
unpersuasiveness_1,persuasiveness 
unpick_2,knot,ravel
unpin_1,pin
unplanned_1,planned
unplanted_1,planted
unplayable_1,playable
unplayful_1,playful
unpleasant_1,pleasant
unpleasantly_1,pleasantly
unpleasantness_1,pleasantness
unpleasantness_2,pleasantness
unpleasingness_1,pleasingness
unploughed_1,plowed
unplowed_1,plowed
unplug_1,plug in
unpointed_1,pointed
unpointedness_1,pointedness
unpolished_2,polished
unpopular_1,popular
unpopularity_1,popularity
unportable_1,portable
unposed_1,posed
unpotted_1,potted
unpowered_1,powered
unprecedented_1,precedented
unprecedentedly_1,precedentedly
unpredictability_2,predictability
unpredictable_1,predictable
unprejudiced_1,prejudiced
unpremeditated_1,premeditated
unprepared_1,prepared
unpresidential_1,presidential
unpretending_1,ostentatious
unpretentious_1,pretentious
unpretentious_3,ostentatious,
unpretentiously_1,pretentiously,
unpretentiousness_1,pretentiousness,
unpreventable_1,preventable,
unpriestly_1,priestly,
unprincipled_2,principled,
unprintable_1,printable,
unprocessed_2,processed,
unprocessed_3,refined,
unproductive_1,productive,
unproductively_1,profitably,fruitfully,productively
unproductiveness_1,productiveness,
unprofessional_1,professional,
unprofitability_1,profitability,profitableness 
unprofitable_1,profitable,
unprofitableness_1,profitability,profitableness 
unprofitably_2,profitably,fruitfully,productively
unpronounceable_1,pronounceable,
unprophetic_1,prophetic,
unpropitious_1,propitious,
unpropitiously_1,propitiously,auspiciously 
unpropitiousness_1,propitiousness,auspiciousness 
unprotected_1,protected,
unprotective_1,protective,
unproved_1,proved,
unproven_1,proved,
unprovocative_1,provocative,
unprovoking_1,provocative,
unpublishable_1,publishable,
unpublished_1,published,
unpunctual_1,punctual,
unpunished_1,punished,
unqualified_1,qualified 
unqualified_4,qualified 
unquestionable_1,questionable 
unquiet_1,quiet 
unquietly_1,quietly 
unquotable_1,quotable,repeatable
unraised_1,leavened 
unravel_1,ravel 
unravel_3,knot,ravel
unreactive_1,reactive 
unreadably_1,legibly 
unready_1,ready 
unreal_1,natural 
unreal_2,real 
unreal_3,real 
unreal_4,substantial 
unrealistic_1,realistic 
unrealistically_1,realistically 
unreality_1,reality 
unreality_2,reality 
unreasonable_1,reasonable 
unreasonably_1,moderately,reasonably
unreasonably_2,reasonably 
unreassuring_1,reassuring 
unreceptive_1,receptive 
unrecognisable_2,recognizably 
unrecognizably_1,recognizably 
unreconcilable_1,reconcilable 
unreconciled_2,reconciled 
unreconstructed_1,reconstructed 
unrecorded_1,recorded 
unrecoverable_1,recoverable 
unrefined_1,refined 
unrefined_2,refined 
unreflected_1,reflected 
unregenerate_1,docile 
unregenerate_3,regenerate 
unregenerated_1,regenerate 
unregistered_1,registered 
unregistered_3,registered 
unregretful_1,regretful 
unregretting_1,regretful 
unregularity_1,regularity 
unregulated_1,regulated 
unrelated_1,related 
unrelated_2,related 
unrelatedness_1,relatedness 
unreliability_1,reliableness,reliability,dependableness,dependability
unreliable_4,dependable,reliable,
unreliableness_1,reliableness,reliability,dependableness,dependability
unreliably_1,reliably,dependably,faithfully 
unremarkably_1,remarkably 
unremorseful_1,repentant,penitent,
unrenewable_1,renewable 
unrenewed_1,revived 
unrentable_1,rentable 
unrepeatable_1,quotable,repeatable,
unrepentant_2,repentant,penitent,
unrepentantly_1,repentantly,penitently,
unreplaceable_1,replaceable 
unreportable_1,reportable 
unreported_1,reported 
unreproducible_1,reproducible 
unrequested_1,requested 
unresentful_1,resentful 
unreserved_1,reserved 
unreserved_2,reserved 
unresolved_3,solved 
unrespectability_1,reputability,respectability
unrespectable_1,respectable 
unresponsive_2,responsive 
unresponsiveness_1,responsiveness 
unrestrained_2,restrained 
unrestraint_1,restraint 
unrestricted_1,restricted 
unrestrictive_1,restrictive 
unretentive_1,retentive 
unreverberant_1,reverberant 
unrevived_1,revived 
unrewarding_1,rewarding 
unrhetorical_1,rhetorical
unrhymed_1,rhymed
unrhythmic_1,rhythmical
unrhythmical_1,rhythmical
unrifled_1,rifled
unrigged_1,rigged
unrighteous_1,righteous
unrighteously_1,righteously
unrighteousness_1,righteousness
unrimed_1,rhymed
unripe_1,ripe
unripened_1,ripe
unroll_1,roll up
unroll_2,wind
unromantically_1,romantically
unsaddle_1,saddle
unsaddled_1,saddled
unsafe_1,safe
unsafe_2,secure
unsalable_1,salable
unsaleable_1,salable
unsanitariness_1,sanitariness
unsanitary_1,sanitary
unsaponified_1,saponified
unsarcastic_1,sarcastic
unsatiable_1,satiate
unsatisfactorily_1,satisfactorily
unsatisfactoriness_1,satisfactoriness
unsatisfactory_1,satisfactory
unsaturated_1,saturated
unsaturated_2,saturated
unsaturated_3,saturated
unsavory_2,savory 
unsavoury_2,savory 
unscalable_1,scalable 
unscheduled_1,scheduled 
unscholarly_1,scholarly 
unscientific_1,scientific 
unscramble_1,scramble 
unscramble_2,knot,ravel
unscrew_2,screw 
unscripted_1,scripted 
unscrupulous_1,scrupulous 
unscrupulousness_1,scrupulousness 
unseal_1,seal 
unsealed_1,sealed 
unsealed_2,sealed 
unseamanlike_1,seamanlike 
unseasonable_2,seasonable 
unseasonableness_1,timeliness,seasonableness
unseasonably_1,seasonably 
unseasoned_1,seasoned 
unseaworthy_1,seaworthy 
unsectarian_1,sectarian 
unsecured bond_1,secured bond 
unseductive_1,seductive 
unseeable_1,visible 
unseeded_1,seeded 
unseemliness_1,seemliness 
unselected_1,selected 
unselfconsciously_1,self-consciously 
unselfconsciousness_1,self-consciousness 
unselfish_2,selfish 
unselfishly_1,selfishly 
unselfishness_2,selfishness
unsensational_1,sensational
unsent_1,sent
unsentimentally_1,sentimentally
unserviceable_1,serviceable
unservile_1,servile
unsettled_1,settled
unsettled_3,settled
unsexed_1,uncastrated
unsexy_1,sexy
unshaded_1,shaded
unshaded_2,shaded
unshapely_1,shapely
unshared_1,shared
unshaved_1,shaven
unshaven_1,shaven
unsheared_2,sheared
unsheathe_1,sheathe
unsheathed_1,sheathed
unshelled_1,shelled
unshockable_1,shockable
unshod_1,calced
unshod_2,shod
unshoed_1,shod
unshorn_1,sheared
unshrinkable_1,shrinkable
unshuttered_1,shuttered
unsighted_1,sighted
unsigned_1,signed
unsilenced_1,silenced
